,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
7846,Of course I am!,Mrs. Green,3,positive,1353,1
7847,"Oh mom, I swear I’m not an idiot.",Rachel,4,neutral,1353,2
7848,"I’ve read all kinds of books on pregnancy and giving birth, but I-I just didn’t think to read the part about what to do when the baby comes.",Rachel,4,neutral,1353,3
7849,And-and then guess what?,Rachel,4,neutral,1353,4
7850,The baby’s coming and I don’t know what to do.,Rachel,5,negative,1353,5
7851,"Oh, can I throw up in my diaper genie?",Rachel,5,negative,1353,6
7852,"No. Sweetie, you’re gonna be fine.",Mrs. Green,4,neutral,1353,7
7853,Wait-wait where are you going? Where are you going?,Rachel,2,negative,1353,8
7854,I’m going to the bathroom.,Mrs. Green,4,neutral,1353,9
7855,Okay.,Rachel,4,neutral,1353,10
7856,Now don’t worry! Everything’s gonna be okay.,Mrs. Green,4,neutral,1353,11
7857,Now don’t worry! Everything’s gonna be okay.,Mrs. Green,4,neutral,1354,0
7858,It,Monica,4,neutral,1354,1
7859,It,Monica,4,neutral,1355,0
7860,Hey!,Ross,3,positive,1355,1
7861,Hey!,Ross,3,positive,1356,0
7862,Hey! Why are you all red and sweaty?,Phoebe,6,positive,1356,1
7863,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,Ross,4,neutral,1356,2
7864,Not if you were here.,Phoebe,4,neutral,1356,3
7865,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor.",Monica,4,neutral,1357,0
7866,Oh my God! This is it!   I really hope it’s you!,Rachel,3,positive,1357,1
7867,Me too!,Rachel,3,positive,1357,2
7868,"First of all um, I love you both so much and you’re both so important to me",Monica,3,positive,1357,3
7869,"Okay, bla-bla-bla-bla!! Who is it?!",Rachel,3,positive,1357,4
7870,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",Monica,4,neutral,1357,5
7871,"Like hypothetically, if Phoebe were mine",Monica,4,neutral,1357,6
7872,If Phoebe were my maid of honor,Monica,4,neutral,1357,7
7873,"Rachel would be Phoebe’s, I would be Rachel’s, that way we all get to do it once and no one would get upset.",Monica,4,neutral,1357,8
7874,Yeah that’s actually a pretty good idea.,Rachel,4,neutral,1357,9
7875,Because then I don’t have to!,Monica,3,positive,1357,10
7876,Well of,Rachel,4,neutral,1357,11
7877,I’m really not deciding!,Monica,3,positive,1357,12
7878,Fine!,Rachel,0,negative,1357,13
7879,Oh my God! This is it!   I really hope it’s you!,Rachel,3,positive,1358,0
7880,I hope it’s you.,Phoebe,4,neutral,1358,1
7881,Me too!,Rachel,3,positive,1358,2
7882,Yes!!! Oh!!,Phoebe,3,positive,1358,3
7883,Hypothetically!,Rachel,0,negative,1358,4
7884,Still.,Phoebe,4,neutral,1358,5
7885,Yeah that’s actually a pretty good idea.,Rachel,4,neutral,1358,6
7886,"Yeah, I’ll do that. So who gets to be yours?",Phoebe,4,neutral,1358,7
7887,Fine!,Rachel,0,negative,1358,8
7888,"Aww, and good luck to you too!  What a nice lady!",Phoebe,3,positive,1358,9
7889,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",Monica,4,neutral,1359,0
7890,"Like hypothetically, if Phoebe were mine",Monica,4,neutral,1359,1
7891,Yes!!! Oh!!,Phoebe,3,positive,1359,2
7892,Still.,Phoebe,4,neutral,1359,3
7893,If Phoebe were my maid of honor,Monica,4,neutral,1359,4
7894,"Rachel would be Phoebe’s, I would be Rachel’s, that way we all get to do it once and no one would get upset.",Monica,4,neutral,1359,5
7895,"Yeah, I’ll do that. So who gets to be yours?",Phoebe,4,neutral,1359,6
7896,"Well that’s the best part. Umm,",Monica,4,neutral,1359,7
7897,Wh-why is that the best part?,Phoebe,6,positive,1359,8
7898,Because then I don’t have to!,Monica,3,positive,1359,9
7899,It's not just the drum noise.,Monica,4,neutral,1360,0
7900,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",Monica,0,negative,1360,1
7901,"Oh god, my eye!""",Monica,0,negative,1360,2
7902,"I mean, it is so annoying.",Monica,0,negative,1360,3
7903,"Yes, thank you. You see, this is how normal people are supposed to react to drums.",Phoebe,4,neutral,1360,4
7904,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",Monica,6,negative,1360,5
7905,Maybe on some level.,Phoebe,4,neutral,1360,6
7906,Joey? Could you get that?  What are you doing here? I thought you were in your room?,Rachel,6,positive,1361,0
7907,"No, I’m picking you up for our date. These are for you.",Joey,4,neutral,1361,1
7908,"Ohh, Lilies. Joey, they’re my favorite. Thank you.",Rachel,3,positive,1361,2
7909,"And, a brownie!",Joey,3,positive,1361,3
7910,"Well, half a brownie.",Joey,4,neutral,1361,4
7911,"Actually, it’s just bag.",Joey,4,neutral,1361,5
7912,It’s been a long walk from the flower shop and I was startin’ to feel faint so,Joey,4,neutral,1361,6
7913,Oh man!,Rachel,3,positive,1361,7
7914,This is so great!,Rachel,3,positive,1361,8
7915,I actually feel like I’m going on a real date!,Rachel,3,positive,1361,9
7916,"Although, I have a hint of morning sickness, and I’m wearing underwear that goes up to about……there.",Rachel,4,neutral,1361,10
7917,"Hey come on now, this is a real date.",Joey,4,neutral,1361,11
7918,"Uh, so…nice place you got here.",Joey,4,neutral,1361,12
7919,"Foosball, huh?",Joey,6,positive,1361,13
7920,Pizza box.,Joey,4,neutral,1361,14
7921,"Oh, a subscription to",Joey,6,positive,1361,15
7922,"Yeah, actually that’s my roommate’s.",Rachel,4,neutral,1361,16
7923,I would like to meet him. He sounds like a stand up guy.,Joey,4,neutral,1361,17
7924,"Ah yes, but he’s very protective of me so you’d better watch yourself.",Rachel,4,neutral,1361,18
7925,"Ah… Hey, so this roommate of yours…is he good looking?",Joey,3,positive,1361,19
7926,Hm-mmm,Rachel,4,neutral,1361,20
7927,"Oh yeah, it must be tough to keep your hands of him, huh?",Joey,4,neutral,1361,21
7928,"Yeah, but I’m pretty sure he’s gay.",Rachel,4,neutral,1361,22
7929,"No-no-no-no, he’s not! No! Why are you trying to ruin the game? Come on!",Joey,0,negative,1361,23
7930,Can you believe what a jerk Ross was being?,Rachel,0,negative,1362,0
7931,"Yeah, I know. He can get really competitive.",Monica,4,neutral,1362,1
7932,Please! I am not as bad as Ross.,Monica,1,negative,1362,2
7933,"Oh, I beg to differ. The",Rachel,4,neutral,1362,3
7934,That was,Monica,4,neutral,1362,4
7935,Oooooh.  : Oh! I got an interview! I got an interview!,Rachel,3,positive,1362,5
7936,"Yeah, I know. He can get really competitive.",Monica,4,neutral,1363,0
7937,"Ha. Ha, ha.",Phoebe,3,positive,1363,1
7938,What?,Monica,4,neutral,1363,2
7939,"Oh, hello, kettle? This is Monica. You're black.",Phoebe,4,neutral,1363,3
7940,Please! I am not as bad as Ross.,Monica,1,negative,1363,4
7941,"Well, not playing raquetball!",Ross,6,positive,1364,0
7942,He forgot to leave his grip size!,Joey,6,positive,1364,1
7943,He didn't get the goggles!,Ross,6,positive,1364,2
7944,Do they wait for me to do this?,Ross,4,neutral,1364,3
7945,So are you gonna tell him?,Joey,4,neutral,1364,4
7946,Why would I tell him?,Ross,4,neutral,1364,5
7947,"How about 'cause if you don't, his mother might.",Joey,4,neutral,1364,6
7948,He didn't get the goggles!,Ross,6,positive,1365,0
7949,"Well,sounds like you two have issues.",Rachel,4,neutral,1365,1
7950,"Goodbye, baby.",Rachel,4,neutral,1365,2
7951,"Well,sounds like you two have issues.",Rachel,4,neutral,1366,0
7952,"Goodbye, baby.",Rachel,4,neutral,1366,1
7953,"Ciao, bela.",Paolo,4,neutral,1366,2
7954,"Ciao, bela.",Paolo,4,neutral,1367,0
7955,Do they wait for me to do this?,Ross,4,neutral,1367,1
7956,"How about 'cause if you don't, his mother might.",Joey,4,neutral,1368,0
7957,What are you guys doing here?,Monica,0,negative,1368,1
7958,Uhhhh.... he's not even wearing a jockstrap!,Joey,6,positive,1368,2
7959,...What did I ask?,Monica,4,neutral,1368,3
7960,God. I feel violated.,Rachel,1,negative,1369,0
7961,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",Monica,1,negative,1369,1
7962,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",Monica,1,negative,1370,0
7963,"Ross, ten o'clock.",Chandler,4,neutral,1370,1
7964,"No,",Chandler,4,neutral,1370,2
7965,"There's a beautiful woman at eight, nine, ten o'clock!",Chandler,3,positive,1370,3
7966,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",Chandler,3,positive,1370,4
7967,"Well, go over to her! She's not with anyone.",Monica,3,positive,1370,5
7968,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",Chandler,2,negative,1370,6
7969,You could do that!,Monica,3,positive,1370,7
7970,You think?,Chandler,6,positive,1370,8
7971,"Ross, ten o'clock.",Chandler,4,neutral,1371,0
7972,Is it? Feels like two.,Ross,5,negative,1371,1
7973,"No,",Chandler,4,neutral,1371,2
7974,"There's a beautiful woman at eight, nine, ten o'clock!",Chandler,3,positive,1371,3
7975,Oh. Hel-lo!,Ross,3,positive,1371,4
7976,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",Chandler,3,positive,1371,5
7977,"Oh please, could she",Chandler,4,neutral,1371,6
7978,He could never get a woman like that in a million years.,Ross,4,neutral,1371,7
7979,"No,",Chandler,4,neutral,1372,0
7980,"There's a beautiful woman at eight, nine, ten o'clock!",Chandler,3,positive,1372,1
7981,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",Chandler,2,negative,1372,2
7982,"Oh, c'mon. She's a person, you can do it!",Rachel,3,positive,1372,3
7983,"Oh please, could she",Chandler,4,neutral,1372,4
7984,He could never get a woman like that in a million years.,Ross,4,neutral,1373,0
7985,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",Phoebe,4,neutral,1373,1
7986,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",Phoebe,4,neutral,1374,0
7987,You could do that!,Monica,3,positive,1374,1
7988,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",Chandler,4,neutral,1375,0
7989,OK.,Phoebe,4,neutral,1375,1
7990,"This is great!  Helen, could you come in here for a moment?",Chandler,3,positive,1375,2
7991,"Thank you Helen, that'll be all.",Chandler,4,neutral,1375,3
7992,"Last time I do that, I promise.",Chandler,4,neutral,1375,4
7993,"I am so, so, so, so sorry!",Chandler,5,negative,1376,0
7994,Uh-huh.,Monica,1,negative,1376,1
7995,"And I will cook anything you want in here , and do anything in there!",Chandler,2,negative,1376,2
7996,"Yeah you will!  And, are you kiddin’ me?!",Monica,0,negative,1376,3
7997,"Come on Monica, it’s our Valentine’s Day. Please? Please-please, please?",Chandler,5,negative,1376,4
7998,Okay.,Monica,4,neutral,1376,5
7999,Okay.,Chandler,4,neutral,1376,6
8000,"So, are we going in there?",Chandler,4,neutral,1376,7
8001,I am!!,Monica,3,positive,1376,8
8002,Wow!,Ross,6,positive,1377,0
8003,It actually is in the handbook.,Ross,4,neutral,1377,1
8004,I can’t date you or have a hot plate in my office.,Ross,4,neutral,1377,2
8005,I can’t believe we have to stop seeing each other.,Ross,5,negative,1377,3
8006,For what it’s worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,Elizabeth,3,positive,1377,4
8007,"I know, I know I really like you too. But we-we can’t date. It’s against the rules. It’s forbidden.",Ross,4,neutral,1377,5
8008,Wow!,Elizabeth,6,positive,1377,6
8009,What?,Ross,6,positive,1377,7
8010,"Just hearing you describe it as forbidden, it’s really hot.",Elizabeth,3,positive,1377,8
8011,Really?,Ross,6,positive,1377,9
8012,Yeah.,Elizabeth,4,neutral,1377,10
8013,"Well I-I-I don’t care how hot it is it’s-it’s uh, it’s wrong.",Ross,3,positive,1377,11
8014,Stop it!,Elizabeth,3,positive,1377,12
8015,No! No! It’s wrong! It’s-it’s-it’s naughty. It’s taboo.,Ross,3,positive,1377,13
8016,Shut the book!,Elizabeth,3,positive,1377,14
8017,Let’s also get a hot plate!,Ross,3,positive,1377,15
8018,Yeah! So-so when are you getting married?,Monica,3,positive,1378,0
8019,"Oh I’m not, I just like to try these on.",Megan,4,neutral,1378,1
8020,So when are you getting married?,Megan,4,neutral,1378,2
8021,Oh May 15,Monica,4,neutral,1378,3
8022,Oooh it’s getting close!,Megan,3,positive,1378,4
8023,"So uh, who’s your photographer?",Megan,4,neutral,1378,5
8024,Jeffrey,Monica,4,neutral,1378,6
8025,We met with him. Did he show you the photos of the nude wedding he did?,Megan,4,neutral,1378,7
8026,The best man? Wow!,Monica,6,positive,1378,8
8027,"I know! I almost called off my wedding. Oh, who’s your band?!",Megan,3,positive,1378,9
8028,"Oh, my fiancee wants the Swing Kings.",Monica,4,neutral,1378,10
8029,"Oh, you’re so lucky. My fiancee wants the heavy metal band Carcass.",Megan,5,negative,1378,11
8030,"Oh I’m not, I just like to try these on.",Megan,4,neutral,1379,0
8031,I do the same thing.,Rachel,4,neutral,1379,1
8032,I’m just kidding. I’m getting married July 25,Megan,3,positive,1379,2
8033,I’m just kidding too.  I’m getting married in December.,Rachel,3,positive,1379,3
8034,So when are you getting married?,Megan,4,neutral,1379,4
8035,Oooh it’s getting close!,Megan,3,positive,1379,5
8036,"So uh, who’s your photographer?",Megan,4,neutral,1379,6
8037,Oh y’know what?,Rachel,4,neutral,1379,7
8038,Now that you know what you want you should go to Kleinman’s and get it half off.,Rachel,4,neutral,1379,8
8039,This place is so overpriced.,Rachel,1,negative,1379,9
8040,"So, does this  come in another color or",Rachel,4,neutral,1379,10
8041,Oooh it’s getting close!,Megan,3,positive,1380,0
8042,"So uh, who’s your photographer?",Megan,4,neutral,1380,1
8043,"Oh, you’re so lucky. My fiancee wants the heavy metal band Carcass.",Megan,5,negative,1380,2
8044,"Ooh, is that spelled with a ‘C’ or a ‘K’? Oh my God! It doesn’t matter; they’re both great!",Phoebe,3,positive,1380,3
8045,"Ooh, is that spelled with a ‘C’ or a ‘K’? Oh my God! It doesn’t matter; they’re both great!",Phoebe,3,positive,1381,0
8046,Oh y’know what?,Rachel,4,neutral,1381,1
8047,Now that you know what you want you should go to Kleinman’s and get it half off.,Rachel,4,neutral,1381,2
8048,This place is so overpriced.,Rachel,1,negative,1381,3
8049,"So, does this  come in another color or",Rachel,4,neutral,1381,4
8050,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",Chandler,4,neutral,1382,0
8051,It was unbelievable!,Chandler,6,positive,1382,1
8052,"We could totally be ourselves, we didn't have to play any games...",Chandler,3,positive,1382,2
8053,So have you called her yet?,Monica,4,neutral,1382,3
8054,Let her know I like her?,Chandler,2,negative,1382,4
8055,"What are you, insane?",Chandler,0,negative,1382,5
8056,It's the next day!,Chandler,3,positive,1382,6
8057,How needy do I want to seem?,Chandler,4,neutral,1382,7
8058,"I'm right, right?",Chandler,4,neutral,1382,8
8059,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",Chandler,1,negative,1382,9
8060,"Look look! It's Rachel and Barry. No, don't everybody look at once!",Monica,6,negative,1382,10
8061,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",Chandler,4,neutral,1383,0
8062,It was unbelievable!,Chandler,6,positive,1383,1
8063,"We could totally be ourselves, we didn't have to play any games...",Chandler,3,positive,1383,2
8064,Let her know I like her?,Chandler,2,negative,1383,3
8065,"What are you, insane?",Chandler,0,negative,1383,4
8066,It's the next day!,Chandler,3,positive,1383,5
8067,How needy do I want to seem?,Chandler,4,neutral,1383,6
8068,"I'm right, right?",Chandler,4,neutral,1383,7
8069,"Oh, yeah. Yeah. Let her dangle.",Joey and Ross,4,neutral,1383,8
8070,"Oh, yeah. Yeah. Let her dangle.",Joey and Ross,4,neutral,1384,0
8071,I can't believe my parents are actually pressuring me to find one of you people.,Monica,6,negative,1384,1
8072,I can't believe my parents are actually pressuring me to find one of you people.,Monica,6,negative,1385,0
8073,"Oh, God, just do it!  Call her! Stop being so testosteroney!",Phoebe,0,negative,1385,1
8074,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",Chandler,4,neutral,1386,0
8075,It was unbelievable!,Chandler,6,positive,1386,1
8076,"We could totally be ourselves, we didn't have to play any games...",Chandler,3,positive,1386,2
8077,Let her know I like her?,Chandler,2,negative,1386,3
8078,"What are you, insane?",Chandler,0,negative,1386,4
8079,It's the next day!,Chandler,3,positive,1386,5
8080,How needy do I want to seem?,Chandler,4,neutral,1386,6
8081,"I'm right, right?",Chandler,4,neutral,1386,7
8082,"Oh, God, just do it!  Call her! Stop being so testosteroney!",Phoebe,0,negative,1386,8
8083,"Which, by the way, is the real San Francisco treat.  I got her machine.",Chandler,4,neutral,1386,9
8084,"No, interestingly enough her leaf blower picked up.",Chandler,4,neutral,1386,10
8085,"So, uh, why didn't you say anything?",Phoebe,4,neutral,1386,11
8086,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",Chandler,1,negative,1386,12
8087,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",Chandler,4,neutral,1387,0
8088,It was unbelievable!,Chandler,6,positive,1387,1
8089,"We could totally be ourselves, we didn't have to play any games...",Chandler,3,positive,1387,2
8090,Let her know I like her?,Chandler,2,negative,1387,3
8091,"What are you, insane?",Chandler,0,negative,1387,4
8092,It's the next day!,Chandler,3,positive,1387,5
8093,How needy do I want to seem?,Chandler,4,neutral,1387,6
8094,"I'm right, right?",Chandler,4,neutral,1387,7
8095,"Which, by the way, is the real San Francisco treat.  I got her machine.",Chandler,4,neutral,1387,8
8096,Her answer machine?,Joey,4,neutral,1387,9
8097,"No, interestingly enough her leaf blower picked up.",Chandler,4,neutral,1387,10
8098,"Look look! It's Rachel and Barry. No, don't everybody look at once!",Monica,6,negative,1388,0
8099,"Okay, okay, what's going on?",Ross,4,neutral,1388,1
8100,"Okay, okay, what's going on?",Ross,4,neutral,1389,0
8101,"Okay, they're just talking...",Phoebe,4,neutral,1389,1
8102,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?",Ross,4,neutral,1389,2
8103,"So, um, what do you do for a living?",Ross,4,neutral,1390,0
8104,"Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.",Kristin,4,neutral,1390,1
8105,Now that is funny.,Ross,4,neutral,1390,2
8106,"Hey, do you think...would it be too weird if I invited Carol over to join us?",Ross,4,neutral,1390,3
8107,"Cause she's, she's alone now, and pregnant, and, and sad.",Ross,5,negative,1390,4
8108,I guess.,Kristin,4,neutral,1390,5
8109,Are you sure? Great. Carol? Wanna come over and join us?,Ross,4,neutral,1390,6
8110,Come on.,Ross,4,neutral,1390,7
8111,These people'll scooch down.,Ross,4,neutral,1390,8
8112,"You guys'll scooch, won't you?",Ross,4,neutral,1390,9
8113,Let's try scooching!,Ross,3,positive,1390,10
8114,Come on.,Ross,4,neutral,1390,11
8115,Come on.,Ross,4,neutral,1390,12
8116,"Uh, Kristen Riggs, this is Carol Willick.",Ross,4,neutral,1390,13
8117,"Carol, Kristin.",Ross,4,neutral,1390,14
8118,"Uh, Carol teaches sixth grade.",Ross,4,neutral,1390,15
8119,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",Ross,3,positive,1390,16
8120,"Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.",Kristin,4,neutral,1391,0
8121,Oh no. I thought you said they could shoot the spot without you.,Carol,4,neutral,1391,1
8122,Oh no. I thought you said they could shoot the spot without you.,Carol,4,neutral,1392,0
8123,I thought they could...I'll try to get back as soon as I can. I'm sorry.,Susan,5,negative,1392,1
8124,I thought they could...I'll try to get back as soon as I can. I'm sorry.,Susan,5,negative,1393,0
8125,Now that is funny.,Ross,4,neutral,1393,1
8126,"Hey, do you think...would it be too weird if I invited Carol over to join us?",Ross,4,neutral,1393,2
8127,"Cause she's, she's alone now, and pregnant, and, and sad.",Ross,5,negative,1393,3
8128,Come on.,Ross,4,neutral,1393,4
8129,These people'll scooch down.,Ross,4,neutral,1393,5
8130,"You guys'll scooch, won't you?",Ross,4,neutral,1393,6
8131,Let's try scooching!,Ross,3,positive,1393,7
8132,Come on.,Ross,4,neutral,1393,8
8133,Come on.,Ross,4,neutral,1393,9
8134,"Uh, Kristen Riggs, this is Carol Willick.",Ross,4,neutral,1393,10
8135,"Carol, Kristin.",Ross,4,neutral,1393,11
8136,"Uh, Carol teaches sixth grade.",Ross,4,neutral,1393,12
8137,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",Ross,3,positive,1393,13
8138,Now that is funny.,Ross,4,neutral,1394,0
8139,"Hey, do you think...would it be too weird if I invited Carol over to join us?",Ross,4,neutral,1394,1
8140,"Cause she's, she's alone now, and pregnant, and, and sad.",Ross,5,negative,1394,2
8141,Are you sure? Great. Carol? Wanna come over and join us?,Ross,4,neutral,1394,3
8142,"Oh, no no no. I'm fine. I'm fine.",Carol,4,neutral,1394,4
8143,Come on.,Ross,4,neutral,1394,5
8144,These people'll scooch down.,Ross,4,neutral,1394,6
8145,"You guys'll scooch, won't you?",Ross,4,neutral,1394,7
8146,Let's try scooching!,Ross,3,positive,1394,8
8147,Come on.,Ross,4,neutral,1394,9
8148,Come on.,Ross,4,neutral,1394,10
8149,"Uh, Kristen Riggs, this is Carol Willick.",Ross,4,neutral,1394,11
8150,"Carol, Kristin.",Ross,4,neutral,1394,12
8151,"Uh, Carol teaches sixth grade.",Ross,4,neutral,1394,13
8152,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",Ross,3,positive,1394,14
8153,Okay.,Paul,4,neutral,1395,0
8154,When I was six years old.,Paul,4,neutral,1395,1
8155,Hm-mm,Rachel,4,neutral,1395,2
8156,I wanted a big wheel.,Paul,4,neutral,1395,3
8157,And instead my parents got me this little plastic chicken that you hop around on.,Paul,0,negative,1395,4
8158,"It was embarrassing, kids made fun of me.",Paul,5,negative,1395,5
8159,That was a pretty tough year.,Paul,5,negative,1395,6
8160,That’s-that’s great!,Rachel,3,positive,1395,7
8161,See?,Rachel,4,neutral,1395,8
8162,I already feel like I know you a little better!,Rachel,3,positive,1395,9
8163,Thank you.,Rachel,3,positive,1395,10
8164,"Okay, come on.",Rachel,4,neutral,1395,11
8165,Now we can go eat.,Rachel,4,neutral,1395,12
8166,Let’s go.,Rachel,4,neutral,1395,13
8167,It was horrible. They called me chicken boy.,Paul,5,negative,1395,14
8168,Oh!,Rachel,6,positive,1395,15
8169,"Will you pick one, just pick one! Here, how about that one?",Joey,0,negative,1396,0
8170,That's patio furniture!,Chandler,6,negative,1396,1
8171,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",Joey,4,neutral,1396,2
8172,What about the birds?,Chandler,4,neutral,1396,3
8173,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",Joey,4,neutral,1396,4
8174,You pick one.,Chandler,4,neutral,1396,5
8175,"All right, how about the ladybugs?",Joey,4,neutral,1396,6
8176,"Oh, so, forget about the birds, but big red insects suggest fine dining!",Chandler,0,negative,1396,7
8177,"Fine, you want to get the birds, get the birds!",Joey,0,negative,1396,8
8178,"Not like that, I won't!  Kip would have liked the birds!",Chandler,5,negative,1396,9
8179,Bijan for men?,Joey,4,neutral,1397,0
8180,Bijan for men?,Joey,4,neutral,1397,1
8181,"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",Joey,4,neutral,1397,2
8182,"Oh, actually I sorta have plans.",Annabelle,4,neutral,1397,3
8183,You bet.  Maybe some other time?,Annabelle,4,neutral,1397,4
8184,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!",Joey,5,negative,1397,5
8185,"Oh, actually I sorta have plans.",Annabelle,4,neutral,1398,0
8186,"Ready, Annabelle?",Hombre Man,4,neutral,1398,1
8187,You bet.  Maybe some other time?,Annabelle,4,neutral,1398,2
8188,That was amazing!,Chandler,3,positive,1399,0
8189,Phoebe and Gary are,Monica,4,neutral,1399,1
8190,That was amazing.,Chandler,3,positive,1399,2
8191,We are the hottest! Huh?,Monica,3,positive,1399,3
8192,"No, you're the best.",Chandler,4,neutral,1399,4
8193,"No, you're the best.",Monica,4,neutral,1399,5
8194,"No, you're the best.",Chandler,4,neutral,1399,6
8195,I,Monica,4,neutral,1399,7
8196,I,Monica,4,neutral,1400,0
8197,Hey guys!  What 'cha been doin'?,Joey,4,neutral,1400,1
8198,Hey Joey! Isn't that the girl that waved at you the other day?,Monica,4,neutral,1400,2
8199,So what are you gonna do?,Joey,4,neutral,1401,0
8200,"What can I do? One person wants to break-up, you break-up.",Ross,5,negative,1401,1
8201,"What can I do? One person wants to break-up, you break-up.",Ross,5,negative,1402,0
8202,"Hey, no way! Come on, this is you guys, call her and work it out.",Chandler,5,negative,1402,1
8203,"Oh come on, we just had this huge fight, all right, don’t I have to wait a while?",Ross,5,negative,1402,2
8204,"Hey, this isn’t like swimming after you eat, pick up the phone!!",Chandler,0,negative,1402,3
8205,Y'know that whole swimming thing is a myth.,Chandler,4,neutral,1402,4
8206,"Hey, this isn’t like swimming after you eat, pick up the phone!!",Chandler,0,negative,1403,0
8207,Y'know that whole swimming thing is a myth.,Chandler,4,neutral,1403,1
8208,"Yeah, tell that to my Uncle Lenny.",Joey,4,neutral,1403,2
8209,Why? What happened to him?,Chandler,4,neutral,1403,3
8210,"Nothing, he’s just really believes in that.",Joey,4,neutral,1403,4
8211,It looks like your uterus is ready for implantation.,Dr. Zane,4,neutral,1404,0
8212,Oh! I knew it! I knew it! I felt really thick this morning.,Phoebe,3,positive,1404,1
8213,"Okay, it’ll take just a little while to prepare the embryos.",Dr. Zane,4,neutral,1404,2
8214,"Embryossss? As in, ""More than one?""",Phoebe,6,positive,1404,3
8215,"Um-hmm, five actually.",Dr. Zane,4,neutral,1404,4
8216,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",Phoebe,4,neutral,1404,5
8217,We do five because that gives you a 25% chance that at least one will attach.,Dr. Zane,4,neutral,1404,6
8218,That’s it! 25 percent? That means that’s it’s like 75 percent chance of no baby at all!,Phoebe,6,negative,1404,7
8219,"Whoa!! That?okay, that’s a",Phoebe,1,negative,1404,8
8220,"No, I’m sorry.",Dr. Zane,4,neutral,1404,9
8221,Wow! You guys really don’t know anything!,Phoebe,6,positive,1404,10
8222,Oh! I knew it! I knew it! I felt really thick this morning.,Phoebe,3,positive,1405,0
8223,"Well, okay, so what’s now?go get, go get the eggs, put ‘em in there.",Frank,4,neutral,1405,1
8224,That’s it! 25 percent? That means that’s it’s like 75 percent chance of no baby at all!,Phoebe,6,negative,1405,2
8225,"Hey, y’know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",Frank,4,neutral,1405,3
8226,"Okay, well y’know what, don’t worry you guys, ‘cause I’m-I’m gonna do this as many times as it takes to get it right.",Phoebe,4,neutral,1405,4
8227,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",Frank,4,neutral,1405,5
8228,Wow! You guys really don’t know anything!,Phoebe,6,positive,1405,6
8229,I know! Why don’t you get drunk! That worked for a lot of girls in my high school.,Frank,0,negative,1405,7
8230,"Well, okay, so what’s now?go get, go get the eggs, put ‘em in there.",Frank,4,neutral,1406,0
8231,"Okay, it’ll take just a little while to prepare the embryos.",Dr. Zane,4,neutral,1406,1
8232,"Hey, y’know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",Frank,4,neutral,1407,0
8233,"Sweety, now, she’s a woman, not a gumball machine.",Alice,4,neutral,1407,1
8234,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",Frank,4,neutral,1407,2
8235,"Umm, it costs $16,000 each time you do this.",Alice,4,neutral,1407,3
